x,y,nazwa,miasto
18.682510,54.348470,Stacje paliw Orlen,Gdańsk
16.921810,52.400470,Stacje paliw Orlen,Poznań
14.785270,53.961110,Stacje paliw Orlen,Kamień Pomorski
20.088520,49.881710,Stacje paliw Orlen,Dobczyce
19.954210,50.051700,Stacje paliw Orlen,Kraków
22.971740,53.837960,Stacje paliw Orlen,Augustów
16.966460,51.130190,Stacje paliw Orlen,Wrocław
17.057960,51.094610,Stacje paliw Orlen,Wrocław
17.058330,51.112190,Stacje paliw Orlen,Wrocław
19.748060,51.801020,Stacje paliw Orlen,Brzeziny
18.789770,49.805230,Stacje paliw Orlen,Skoczów
22.657045,52.400837,Stacje paliw Orlen,Drohiczyn
18.662809,54.403565,Stacje paliw Orlen,Gdańsk
19.301120,50.149020,Stacje paliw Orlen,Jaworzno
15.111160,53.664230,Stacje paliw Orlen,Nowogard
15.418540,53.170450,Stacje paliw Orlen,Choszczno
19.314590,50.570190,Stacje paliw Orlen,Myszków
19.646420,51.407520,Stacje paliw Orlen,Piotrków Trybunalski
21.019270,52.247460,Stacje paliw Orlen,Warszawa
16.876960,50.295910,Stacje paliw Orlen,Stronie Śląskie
22.459630,49.691110,Stacje paliw Orlen,Bircza
22.184710,51.804070,Stacje paliw Orlen,Krzywda
22.651100,51.208300,Stacje paliw Orlen,Kalinówka
19.134670,51.593870,Stacje paliw Orlen,Łask
17.029400,51.145880,Stacje paliw Orlen,Wrocław
15.706230,50.892680,Stacje paliw Orlen,Jelenia Góra
18.209685,50.985976,Stacje paliw Orlen,Kluczbork
22.593320,51.780670,Stacje paliw Orlen,Radzyń Podlaski
19.893170,50.089850,Stacje paliw Orlen,Kraków
20.920810,52.220910,Stacje paliw Orlen,Warszawa
14.488780,53.256220,Stacje paliw Orlen,Gryfino
20.397200,51.186930,Stacje paliw Orlen,Końskie
19.420090,51.790450,Stacje paliw Orlen,Łódz
19.885910,53.071780,Stacje paliw Orlen,Żuromin
21.199220,51.972160,Stacje paliw Orlen,Góra Kalwaria
16.047500,51.664090,Stacje paliw Orlen,Głogów
15.541370,51.565940,Stacje paliw Orlen,Szprotawa
16.100450,51.676510,Stacje paliw Orlen,Głogów
21.038173,52.262398,Stacje paliw Orlen,Warszawa
20.633170,52.858350,Stacje paliw Orlen,Ciechanów
21.055090,52.261940,Stacje paliw Orlen,Warszawa
16.095640,53.756050,Stacje paliw Orlen,Połczyn-Zdrój
15.203660,53.916890,Stacje paliw Orlen,Gryfice
19.590100,53.433130,Stacje paliw Orlen,Nowe Miasto Lubawskie
19.910270,50.074750,Stacje paliw Orlen,Kraków
21.087400,52.236550,Stacje paliw Orlen,Warszawa
22.267160,52.395570,Stacje paliw Orlen,Sokołów Podlaski
16.033030,50.790380,Stacje paliw Orlen,Kamienna Góra
22.533110,50.808080,Stacje paliw Orlen,Zdziłowice
21.424300,50.293970,Stacje paliw Orlen,Mielec
21.434470,50.054990,Stacje paliw Orlen,Dębica
17.719150,52.846240,Stacje paliw Orlen,Żnin
16.813490,52.639050,Stacje paliw Orlen,Oborniki
17.037530,52.067910,Stacje paliw Orlen,Śrem
18.487820,52.011600,Stacje paliw Orlen,Turek
16.899310,52.988970,Stacje paliw Orlen,Chodzież
21.020242,52.214279,Stacje paliw Orlen,Warszawa
17.909420,50.651900,Stacje paliw Orlen,Opole
15.343310,50.909320,Stacje paliw Orlen,Świeradów-Zdrój
21.557930,53.940150,Stacje paliw Orlen,Ryn
21.017780,52.107740,Stacje paliw Orlen,Warszawa
18.361760,50.540400,Stacje paliw Orlen,Jemielnica
17.200850,50.466950,Stacje paliw Orlen,Wójcice
16.210690,51.055590,Stacje paliw Orlen,Jawor
16.128650,52.307020,Stacje paliw Orlen,Nowy Tomyśl
17.453000,51.691300,Stacje paliw Orlen,Krotoszyn
16.859420,51.618140,Stacje paliw Orlen,Rogozno
15.588650,52.443950,Stacje paliw Orlen,Międzyrzecz
15.542600,52.881560,Stacje paliw Orlen,Strzelce Krajeńskie
14.572960,52.348400,Stacje paliw Orlen,Słubice
22.496950,54.039740,Stacje paliw Orlen,Olecko
22.577320,51.220480,Stacje paliw Orlen,Lublin
16.349180,50.961620,Stacje paliw Orlen,Strzegom
15.924230,51.126460,Stacje paliw Orlen,Złotoryja
16.621810,52.075210,Stacje paliw Orlen,Kościan
22.605340,51.473890,Stacje paliw Orlen,Lubartów
23.118360,52.030100,Stacje paliw Orlen,Biała Podlaska
21.988630,51.414790,Stacje paliw Orlen,Puławy
18.932410,51.602790,Stacje paliw Orlen,Zduńska Wola
15.591730,51.108690,Stacje paliw Orlen,Lwówek Śląski
18.372730,50.073080,Stacje paliw Orlen,Rzuchów
17.983130,53.797000,Stacje paliw Orlen,Czersk
21.040510,50.780800,Stacje paliw Orlen,Złota Woda
20.852950,51.105920,Stacje paliw Orlen,Skarżysko-Kamienna
19.178680,52.847220,Stacje paliw Orlen,Lipno
21.772460,54.041380,Stacje paliw Orlen,Giżycko
19.043140,49.832920,Stacje paliw Orlen,Bielsko-Biała
16.856350,50.342890,Stacje paliw Orlen,Lądek-Zdrój
17.478040,52.990040,Stacje paliw Orlen,Kcynia
21.866660,50.889380,Stacje paliw Orlen,Annopol
18.868250,49.647320,Stacje paliw Orlen,Wisła
21.016060,52.165860,Stacje paliw Orlen,Warszawa
17.913200,50.669700,Stacje paliw Orlen,Opole
18.229970,50.088110,Stacje paliw Orlen,Racibórz
15.506240,52.598740,Stacje paliw Orlen,Skwierzyna
18.614270,53.190880,Stacje paliw Orlen,Chełmża
18.416470,50.875010,Stacje paliw Orlen,Olesno
16.496890,50.845480,Stacje paliw Orlen,Świdnica
23.107210,53.582930,Stacje paliw Orlen,Suchowola
20.885770,52.181600,Stacje paliw Orlen,Kolonia-Opacz
15.718280,51.798720,Stacje paliw Orlen,Nowa Sól
16.533440,50.566720,Stacje paliw Orlen,Nowa Ruda
16.201730,51.211200,Stacje paliw Orlen,Legnica
20.692240,49.632900,Stacje paliw Orlen,Nowy Sącz
19.023320,49.858940,Stacje paliw Orlen,Bielsko-Biała
20.445020,49.976550,Stacje paliw Orlen,Bochnia
17.217770,52.815380,Stacje paliw Orlen,Wągrowiec
18.872420,50.189030,Stacje paliw Orlen,Mikołów
19.289890,50.996590,Stacje paliw Orlen,Wikłów
18.663701,50.289544,Stacje paliw Orlen,Gliwice
19.177820,50.271920,Stacje paliw Orlen,Sosnowiec
20.019640,51.521010,Stacje paliw Orlen,Tomaszów Mazowiecki
16.862270,54.580680,Stacje paliw Orlen,Ustka
19.923590,53.913210,Stacje paliw Orlen,Morąg
14.550530,53.551300,Stacje paliw Orlen,Police
19.657600,54.057150,Stacje paliw Orlen,Pasłęk
14.579090,53.465390,Stacje paliw Orlen,Szczecin
17.964040,54.116510,Stacje paliw Orlen,Kościerzyna
21.079180,52.292730,Stacje paliw Orlen,Warszawa
14.493760,52.787620,Stacje paliw Orlen,Mieszkowice
21.232090,51.166940,Stacje paliw Orlen,Iłża
20.650190,50.881430,Stacje paliw Orlen,Kielce
20.535250,50.528540,Stacje paliw Orlen,Pińczów
17.386660,50.690860,Stacje paliw Orlen,Grodków
21.059930,52.147970,Stacje paliw Orlen,Warszawa
18.202930,50.973540,Stacje paliw Orlen,Kluczbork
18.668320,50.670830,Stacje paliw Orlen,Lubliniec
19.043890,50.262470,Stacje paliw Orlen,Katowice
18.888920,50.178440,Stacje paliw Orlen,Mikołów
22.473980,50.061310,Stacje paliw Orlen,Przeworsk
22.490390,51.234730,Stacje paliw Orlen,Lublin
21.020750,52.157210,Stacje paliw Orlen,Warszawa
23.244841,50.715740,Stacje paliw Orlen,Zamość
22.249210,50.929160,Stacje paliw Orlen,Kraśnik
19.547620,50.285340,Stacje paliw Orlen,Olkusz
21.455980,49.728220,Stacje paliw Orlen,Jasło
19.171044,52.396827,Stacje paliw Orlen,Lubień Kujawski
23.100760,53.134220,Stacje paliw Orlen,Białystok
15.795770,53.526800,Stacje paliw Orlen,Drawsko Pomorskie
17.743150,54.532330,Stacje paliw Orlen,Lębork
18.936550,49.976970,Stacje paliw Orlen,Pszczyna
17.822300,50.208790,Stacje paliw Orlen,Głubczyce
17.976370,50.670320,Stacje paliw Orlen,Opole
21.302390,53.863550,Stacje paliw Orlen,Mrągowo
18.195890,54.329050,Stacje paliw Orlen,Kartuzy
15.009070,51.145030,Stacje paliw Orlen,Zgorzelec
15.549010,51.265260,Stacje paliw Orlen,Bolesławiec
19.117000,50.248810,Stacje paliw Orlen,Mysłowice
17.058990,51.300570,Stacje paliw Orlen,Trzebnica
18.444610,53.348670,Stacje paliw Orlen,Chełmno
17.383610,51.212640,Stacje paliw Orlen,Oleśnica
17.706020,51.084170,Stacje paliw Orlen,Namysłów
21.179840,51.789590,Stacje paliw Orlen,Warka
16.410380,54.417560,Stacje paliw Orlen,Darłowo
22.928450,54.109080,Stacje paliw Orlen,Suwałki
20.026330,50.559570,Stacje paliw Orlen,Sędziszów
23.420000,50.462500,Stacje paliw Orlen,Tomaszów Lubelski
14.259470,53.907790,Stacje paliw Orlen,Świnoujście
15.017740,53.339870,Stacje paliw Orlen,Stargard Szczeciński
17.026240,54.476860,Stacje paliw Orlen,Słupsk
17.497790,54.180720,Stacje paliw Orlen,Bytów
18.943090,53.716490,Stacje paliw Orlen,Kwidzyn
15.923660,54.055560,Stacje paliw Orlen,Krzywopłoty
21.754160,50.408690,Stacje paliw Orlen,Nowa Dęba
19.061530,49.800040,Stacje paliw Orlen,Bielsko-Biała
17.592970,50.327050,Stacje paliw Orlen,Prudnik
19.912510,49.984320,Stacje paliw Orlen,Kraków
20.399320,49.721120,Stacje paliw Orlen,Limanowa
15.523000,50.827090,Stacje paliw Orlen,Szklarska Poręba
19.106350,54.212810,Stacje paliw Orlen,Nowy Dwór Gdański
20.033930,50.364620,Stacje paliw Orlen,Miechów
15.591820,51.260040,Stacje paliw Orlen,Bolesławiec
16.386260,50.405790,Stacje paliw Orlen,Duszniki-Zdrój
18.205400,54.330150,Stacje paliw Orlen,Kartuzy
20.859530,52.192880,Stacje paliw Orlen,Warszawa-Ursus
21.118760,51.404640,Stacje paliw Orlen,Radom
21.754510,50.679190,Stacje paliw Orlen,Sandomierz
21.161510,51.424580,Stacje paliw Orlen,Radom
16.700120,50.472720,Stacje paliw Orlen,Boguszyn
16.658820,50.437580,Stacje paliw Orlen,Kłodzko
15.028420,51.157450,Stacje paliw Orlen,Zgorzelec
20.001800,50.843360,Stacje paliw Orlen,Włoszczowa
20.718790,50.476480,Stacje paliw Orlen,Busko-Zdrój
18.241640,52.810760,Stacje paliw Orlen,Inowrocław
22.074190,53.180790,Stacje paliw Orlen,Łomża
16.495887,50.854115,Stacje paliw Orlen,Świdnica
21.387300,54.078160,Stacje paliw Orlen,Kętrzyn
19.929009,49.841868,Stacje paliw Orlen,Myślenice
22.564130,51.237720,Stacje paliw Orlen,Lublin
14.859440,52.917870,Stacje paliw Orlen,Myślibórz
18.563250,51.222590,Stacje paliw Orlen,Wieluń
20.043620,52.493780,Stacje paliw Orlen,Bodzanów
19.426490,51.804010,Stacje paliw Orlen,Łódz
19.535420,51.751800,Stacje paliw Orlen,Łódz
19.674180,51.423320,Stacje paliw Orlen,Piotrków Trybunalski
18.721230,51.585890,Stacje paliw Orlen,Sieradz
16.790780,51.158080,Stacje paliw Orlen,Lutynia
16.583980,51.037060,Stacje paliw Orlen,Kostomłoty
18.533500,54.513390,Stacje paliw Orlen,Gdynia
18.579770,54.394510,Stacje paliw Orlen,Gdańsk
18.790510,54.086860,Stacje paliw Orlen,Tczew
21.783860,54.036090,Stacje paliw Orlen,Giżycko
15.519880,51.934440,Stacje paliw Orlen,Zielona Góra
18.272350,54.602350,Stacje paliw Orlen,Wejherowo
18.640600,54.359160,Stacje paliw Orlen,Gdańsk
17.488120,51.980470,Stacje paliw Orlen,Jarocin
20.251840,52.228000,Stacje paliw Orlen,Sochaczew
18.185240,50.673750,Stacje paliw Orlen,Ozimek
19.192360,50.318380,Stacje paliw Orlen,Dąbrowa Górnicza
20.950570,49.434170,Stacje paliw Orlen,Krynica-Zdrój
19.963000,50.039920,Stacje paliw Orlen,Kraków
21.413770,50.919370,Stacje paliw Orlen,Ostrowiec Świętokrzyski
17.018120,51.106770,Stacje paliw Orlen,Wrocław
15.739230,50.773790,Stacje paliw Orlen,Karpacz
18.732610,50.305680,Stacje paliw Orlen,Zabrze
19.072330,52.644500,Stacje paliw Orlen,Włocławek
22.099850,53.201300,Stacje paliw Orlen,Piątnica
18.550870,50.132110,Stacje paliw Orlen,Rybnik
15.190220,52.739420,Stacje paliw Orlen,Gorzów Wielkopolski
18.005770,53.120990,Stacje paliw Orlen,Bydgoszcz
21.015410,52.081820,Stacje paliw Orlen,Piaseczno
21.119590,52.092080,Stacje paliw Orlen,Konstancin-Jeziorna
19.382320,51.747120,Stacje paliw Orlen,Łódz
21.183290,51.410390,Stacje paliw Orlen,Radom
18.638675,49.756200,Stacje paliw Orlen,Cieszyn
18.542650,50.090220,Stacje paliw Orlen,Rybnik
20.620180,50.868550,Stacje paliw Orlen,Kielce
17.958920,53.114080,Stacje paliw Orlen,Bydgoszcz
18.360040,54.342260,Stacje paliw Orlen,Żukowo
18.316180,53.929550,Stacje paliw Orlen,Zblewo
20.612300,52.100680,Stacje paliw Orlen,Grodzisk Mazowiecki
20.957438,52.224241,Stacje paliw Orlen,Warszawa
17.008269,52.410019,Stacje paliw Orlen,Poznań
19.893777,50.071039,Stacje paliw Orlen,Szczyglice
16.439195,53.288956,Stacje paliw Orlen,Wałcz
16.640103,53.240218,Stacje paliw Orlen,Nowa Łubianka
14.489002,53.256025,Stacje paliw Orlen,Gryfino
19.024965,50.244317,Stacje paliw Orlen,Katowice
18.910350,52.612710,Stacje paliw Orlen,Stary Brześć
20.365982,52.632976,Stacje paliw Orlen,Płońsk
17.093264,52.329344,Stacje paliw Orlen,Krzyżowniki
16.476267,52.387647,Stacje paliw Orlen,Zalesie
14.651929,52.325104,Stacje paliw Orlen,Słubice
20.009554,50.010632,Stacje paliw Orlen,Kraków
15.683677,51.798093,Stacje paliw Orlen,Nowa Sól
16.430421,52.562027,Stacje paliw Orlen,187
19.157841,50.758291,Stacje paliw Orlen,Częstochowa
18.790823,52.844116,Stacje paliw Orlen,Raciążek
18.051756,53.171563,Stacje paliw Orlen,Bydgoszcz
18.514510,53.791886,Stacje paliw Orlen,Skórcz
14.070917,50.105521,Stacje paliw Orlen,Velká Dobrá
20.230690,51.735845,Stacje paliw Orlen,Podlas
19.306204,52.472308,Stacje paliw Orlen,Załuszkowo
18.777407,54.074322,Stacje paliw Orlen,Tczew
19.347250,50.306814,Stacje paliw Orlen,Sławków
19.589147,50.270977,Stacje paliw Orlen,Olkusz
18.131363,50.576283,Stacje paliw Orlen,Nakło
19.475604,51.680516,Stacje paliw Orlen,Rzgów
23.138267,52.023672,Stacje paliw Orlen,Biała Podlaska
19.949044,49.834015,Stacje paliw Orlen,Myślenice
19.734715,53.890265,Stacje paliw Orlen,Sople
19.730719,53.882856,Stacje paliw Orlen,Sople
20.251159,53.748856,Stacje paliw Orlen,Gietrzwałd
20.901486,52.138383,Stacje paliw Orlen,Janki
18.964223,52.700156,Stacje paliw Orlen,Włocławek
16.753357,51.038654,Stacje paliw Orlen,Kąty Wrocławskie
20.726345,50.515126,Stacje paliw Orlen,Elżbiecin
19.414837,51.844942,Stacje paliw Orlen,Zgierz
18.510355,53.307834,Stacje paliw Orlen,Małe Czyste
17.369544,51.639974,Stacje paliw Orlen,Zduny
18.613886,50.748476,Stacje paliw Orlen,Ciasna
20.861392,49.966271,Stacje paliw Orlen,Łukanowice
18.159978,50.461501,Stacje paliw Orlen,Góra Świętej Anny
19.911456,49.865675,Stacje paliw Orlen,Jawornik
19.909003,49.865711,Stacje paliw Orlen,Jawornik
19.881155,49.921404,Stacje paliw Orlen,Głogoczów
